m_a_GeV,g_agg_GeV_inv,sqrt_s_GeV,ell_a_m,dtheta_min_rad,dtheta_min_deg,is_resolved,signature
0.010514895768547274,7.157289818414426e-06,91.2,2889109.877155747,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,7.831676656350356e-06,91.2,2412969.1448153807,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,8.569606765373494e-06,91.2,2015298.947218681,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,9.377067432117182e-06,91.2,1683166.921295818,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,1.0260610087940301e-05,91.2,1405772.026455104,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,1.1227403464770842e-05,91.2,1174093.291259715,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,1.2285291759493421e-05,91.2,980596.448527425,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,1.3442858278804877e-05,91.2,818988.9185321057,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,1.4709495080927893e-05,91.2,684015.1722817828,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,1.6095479179229906e-05,91.2,571285.820020938,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,1.761205592603396e-05,91.2,477134.8668601565,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,1.927153025316691e-05,91.2,398500.49344007234,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,2.108736650953627e-05,91.2,332825.48457839707,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,2.3074297705779573e-05,91.2,277974.06780753104,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,2.5248445052357275e-05,91.2,232162.45736514425,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,2.7627448760974847e-05,91.2,193900.84490594384,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,3.0230611170608592e-05,91.2,161944.9504538358,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,3.307905335940545e-05,91.2,135255.5580158345,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,3.619588651314594e-05,91.2,112964.71994284121,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,3.960639944069097e-05,91.2,94347.530992187,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,4.333826375784011e-05,91.2,78798.55417537189,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,4.742175840438755e-05,91.2,65812.13175195025,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,5.189001531602136e-05,91.2,54965.941076743526,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,5.6779288244355975e-05,91.2,45907.26053122435,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,6.212924690620147e-05,91.2,38341.49890273393,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,6.798329884868617e-05,91.2,32022.615183244525,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,7.438894164172547e-05,91.2,26745.11723643239,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,8.139814825539271e-05,91.2,22337.379127136053,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,8.9067788749e-05,91.2,18656.059790597144,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,9.746009169331356e-05,91.2,15581.441534809053,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.00010664314906971048,91.2,13013.536782565252,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.00011669146874283843,91.2,10868.836443203641,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.00012768657898933362,91.2,9077.59417004735,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.0001397176899875119,91.2,7581.558186718747,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.00015288241763511528,91.2,6332.076920585941,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.0001672875755678967,91.2,5288.516837931163,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.000183050041805179,91.2,4416.941028330635,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.00020029770705403224,91.2,3689.00556538312,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.00021917051236624096,91.2,3081.0377530829323,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.00023982158456722815,91.2,2573.2662821115846,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.00026241847866937453,91.2,2149.178260482715,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.000287144537350201,91.2,1794.9822089695558,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.0003142003785257203,91.2,1499.159557752806,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.00034380552308855135,91.2,1252.0900588155682,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.00037620017601766256,91.2,1045.7389323753887,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.00041164717531099306,91.2,873.3955732546033,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.0004504341245538483,91.2,729.4553198358956,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.0004928757264259383,91.2,609.2371886590468,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.0005393163360802511,91.2,508.8316473292412,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.0005901327551109009,91.2,424.97347526282823,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.0006457372887791818,91.2,354.93557766092624,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.0007065810913029695,91.2,296.4402995071223,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.00077315782635192,91.2,247.58535549181383,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.000846007672448331,91.2,206.78196708047383,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.0009257217057719612,91.2,172.7031949233529,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.0010129466959292726,91.2,144.2407863598952,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.0011083903535981105,91.2,120.46913468482467,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.001212827072625273,91.2,100.61517811958927,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.0013271042131661687,91.2,84.03325959401845,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.0014521489768455655,91.2,70.18412977018683,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.0015889759297219475,91.2,58.617410480040824,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.0017386952340939068,91.2,48.956948282133744,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.0019025216559384005,91.2,40.88858183040395,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.0020817844210638168,91.2,34.149925245887204,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.0022779379999469094,91.2,28.521835243317547,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.002492573908757802,91.2,23.821284520818086,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.0027274336223220073,91.2,19.895409653020753,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.0029844227037904665,91.2,16.6165399231762,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.0032656262656603936,91.2,13.878045430272667,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.0035733258875917527,91.2,11.59086945026863,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.003910018128284258,91.2,9.680632282706942,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.0042784347816132405,91.2,8.085212398869313,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.004681565041374952,91.2,6.752726229629196,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.005122679754477871,91.2,5.639840895051667,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.005605357959361034,91.2,4.710365005163822,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.00613351592496231,91.2,3.934071704281437,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.006711438925847782,91.2,3.2857156839142903,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.007343816011313532,91.2,2.7442121971928537,0.00046117963284094944,0.0264236465591793,False,invisible
0.010514895768547274,0.008035778050563503,91.2,2.2919513761003922,0.00046117963284094944,0.0264236465591793,False,merged
0.010514895768547274,0.008792939362647292,91.2,1.9142255528861774,0.00046117963284094944,0.0264236465591793,False,merged
0.010514895768547274,0.009621443268927802,91.2,1.5987509619671372,0.00046117963284094944,0.0264236465591793,False,merged
0.010514895768547274,0.010528011937674229,91.2,1.3352682679097119,0.00046117963284094944,0.0264236465591793,False,merged
0.010514895768547274,0.011520000925200337,91.2,1.1152089285330844,0.00046117963284094944,0.0264236465591793,False,merged
0.010514895768547274,0.012605458856074806,91.2,0.931416543154159,0.00046117963284094944,0.0264236465591793,False,merged
0.010514895768547274,0.013793192726625712,91.2,0.7779141241295275,0.00046117963284094944,0.0264236465591793,False,merged
0.010514895768547274,0.015092839361587698,91.2,0.6497097232897804,0.00046117963284094944,0.0264236465591793,False,merged
0.010514895768547274,0.01651494360366395,91.2,0.5426340921751861,0.00046117963284094944,0.0264236465591793,False,merged
0.010514895768547274,0.018071043870403283,91.2,0.45320509673126524,0.00046117963284094944,0.0264236465591793,False,merged
0.010514895768547274,0.01977376577256911,91.2,0.3785144771863797,0.00046117963284094944,0.0264236465591793,False,merged
0.010514895768547274,0.02163692455358423,91.2,0.31613327050607665,0.00046117963284094944,0.0264236465591793,False,merged
0.010514895768547274,0.023675637181205963,91.2,0.2640328197319076,0.00046117963284094944,0.0264236465591793,False,merged
0.010514895768547274,0.025906445000902348,91.2,0.22051880140290933,0.00046117963284094944,0.0264236465591793,False,merged
0.010514895768547274,0.02834744794609123,91.2,0.18417612561026311,0.00046117963284094944,0.0264236465591793,False,merged
0.010514895768547274,0.03101845139417473,91.2,0.15382291681710564,0.00046117963284094944,0.0264236465591793,False,merged
0.010514895768547274,0.0339411268599031,91.2,0.12847207888492787,0.00046117963284094944,0.0264236465591793,False,merged
0.010514895768547274,0.03713918782987275,91.2,0.10729919438882835,0.00046117963284094944,0.0264236465591793,False,merged
0.010514895768547274,0.04063858216481469,91.2,0.08961571429698588,0.00046117963284094944,0.0264236465591793,False,merged
0.010514895768547274,0.04446770263075118,91.2,0.07484656613409911,0.00046117963284094944,0.0264236465591793,False,merged
0.010514895768547274,0.04865761726719257,91.2,0.06251145243903404,0.00046117963284094944,0.0264236465591793,False,merged
0.010514895768547274,0.05324232146149455,91.2,0.05220923133649694,0.00046117963284094944,0.0264236465591793,False,merged
0.010514895768547274,0.05825901377461091,91.2,0.04360487127388824,0.00046117963284094944,0.0264236465591793,False,merged
0.010514895768547274,0.06374839775619046,91.2,0.0364185556871662,0.00046117963284094944,0.0264236465591793,False,merged
0.010514895768547274,0.06975501219782895,91.2,0.030416583275948234,0.00046117963284094944,0.0264236465591793,False,merged
0.010514895768547274,0.07632759250402892,91.2,0.025403767961855908,0.00046117963284094944,0.0264236465591793,False,merged
0.010514895768547274,0.08351946611289428,91.2,0.021217091374300494,0.00046117963284094944,0.0264236465591793,False,merged
0.010514895768547274,0.0913889851748525,91.2,0.01772040144050075,0.00046117963284094944,0.0264236465591793,False,merged
0.010514895768547274,0.1,91.2,0.01479998467616782,0.00046117963284094944,0.0264236465591793,False,merged
0.011056303302341332,1e-08,91.2,1210713478042.8728,0.00048492557630904723,0.027784188900457547,False,invisible
0.011056303302341332,1.0942237711543928e-08,91.2,1011181433018.2589,0.00048492557630904723,0.027784188900457547,False,invisible
0.011056303302341332,1.1973256613593385e-08,91.2,844533334289.5654,0.00048492557630904723,0.027784188900457547,False,invisible
0.011056303302341332,1.3101422004725428e-08,91.2,705349731944.0681,0.00048492557630904723,0.027784188900457547,False,invisible
0.011056303302341332,1.4335887393495772e-08,91.2,589104330348.4178,0.00048492557630904723,0.027784188900457547,False,invisible
0.011056303302341332,1.5686668766555662e-08,91.2,492016791554.9386,0.00048492557630904723,0.027784188900457547,False,invisible
0.011056303302341332,1.7164725854590364e-08,91.2,410929797492.47577,0.00048492557630904723,0.027784188900457547,False,invisible
0.011056303302341332,1.8782051055441137e-08,91.2,343206372964.5141,0.00048492557630904723,0.027784188900457547,False,invisible
0.011056303302341332,2.0551766735899143e-08,91.2,286644130365.3903,0.00048492557630904723,0.027784188900457547,False,invisible
0.011056303302341332,2.248823170164092e-08,91.2,239403647325.1231,0.00048492557630904723,0.027784188900457547,False,invisible
0.011056303302341332,2.4607157699163296e-08,91.2,199948648100.73874,0.00048492557630904723,0.027784188900457547,False,invisible
0.011056303302341332,2.6925736894969312e-08,91.2,166996043393.68637,0.00048492557630904723,0.027784188900457547,False,invisible
0.011056303302341332,2.946278136632423e-08,91.2,139474203872.0644,0.00048492557630904723,0.027784188900457547,False,invisible
0.011056303302341332,3.2238875735356674e-08,91.2,116488110439.15764,0.00048492557630904723,0.027784188900457547,False,invisible
0.011056303302341332,3.527654418491975e-08,91.2,97290247923.78337,0.00048492557630904723,0.027784188900457547,False,invisible
0.011056303302341332,3.860043321131745e-08,91.2,81256295645.85492,0.00048492557630904723,0.027784188900457547,False,invisible
0.011056303302341332,4.2237511596681054e-08,91.2,67864824306.532845,0.00048492557630904723,0.027784188900457547,False,invisible
0.011056303302341332,4.621728922349764e-08,91.2,56680338939.270065,0.00048492557630904723,0.027784188900457547,False,invisible
0.011056303302341332,5.0572056506668873e-08,91.2,47339116473.057175,0.00048492557630904723,0.027784188900457547,False,invisible
0.011056303302341332,5.533714638576026e-08,91.2,39537377340.85846,0.00048492557630904723,0.027784188900457547,False,invisible
0.011056303302341332,6.055122100314914e-08,91.2,33021406470.12549,0.00048492557630904723,0.027784188900457547,False,invisible
0.011056303302341332,6.625658539406892e-08,91.2,27579302386.81749,0.00048492557630904723,0.027784188900457547,False,invisible
0.011056303302341332,7.249953073371101e-08,91.2,23034086111.130714,0.00048492557630904723,0.027784188900457547,False,invisible
0.011056303302341332,7.933070992636506e-08,91.2,19237945744.00067,0.00048492557630904723,0.027784188900457547,False,invisible
